 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0        5.149192   -1.696658   -0.496006
    2          6             0        4.685360   -0.684871   -1.523832
    3          8             0        3.273642   -0.394317   -1.409851
    4         15             0        2.704415    0.431683   -0.177579
    5         16             0        3.841174    1.876616    0.494611
    6          8             0        2.394075   -0.730611    0.871225
    7          6             0        2.326978   -0.484199    2.283518
    8          6             0        1.073185    0.272575    2.671017
    9         16             0        0.842954    1.027868   -0.981139
   10          6             0        0.164916   -0.585114   -1.495367
   11         16             0       -0.710382   -1.469402   -0.181093
   12         15             0       -2.416431   -0.222249   -0.072872
   13         16             0       -3.031678    0.540902   -1.776307
   14          8             0       -1.990755    0.818522    1.039134
   15          6             0       -2.522723    2.155842    1.109099
   16          6             0       -3.932897    2.166291    1.661500
   17          8             0       -3.450557   -1.120782    0.733028
   18          6             0       -4.085258   -2.284880    0.163210
   19          6             0       -5.474483   -1.951275   -0.346389
   20          1             0        5.089553   -1.269652    0.503803
   21          1             0        4.530437   -2.589211   -0.536181
   22          1             0        6.181449   -1.964262   -0.701006
   23          1             0        4.792265   -1.064913   -2.540625
   24          1             0        5.240172    0.252885   -1.417532
   25          1             0        2.351490   -1.479782    2.727940
   26          1             0        3.217010    0.082470    2.578076
   27          1             0        0.184561   -0.264110    2.347198
   28          1             0        1.044940    0.393671    3.749083
   29          1             0        1.078215    1.258013    2.204060
   30          1             0        0.972695   -1.225886   -1.835277
   31          1             0       -0.536175   -0.362512   -2.300653
   32          1             0       -1.827592    2.683685    1.763474
   33          1             0       -2.492778    2.597847    0.107733
   34          1             0       -3.963549    1.667432    2.626309
   35          1             0       -4.264932    3.193873    1.775258
   36          1             0       -4.603524    1.650449    0.975649
   37          1             0       -3.459018   -2.683951   -0.639784
   38          1             0       -4.127132   -3.005526    0.982109
   39          1             0       -5.416619   -1.239991   -1.167421
   40          1             0       -5.952285   -2.860073   -0.698722
   41          1             0       -6.072126   -1.519773    0.451720
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    47.7730                49.0729                52.9418
 Red. masses --    25.9352                20.4153                19.5829
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     2.3427                 1.7497                 1.0402
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.01   0.04   0.08    -0.07  -0.01   0.09    -0.03  -0.09   0.22
   2   6     0.03   0.06   0.08    -0.01   0.01   0.09     0.00  -0.17   0.12
   3   8     0.02   0.03   0.00    -0.01   0.05   0.03    -0.00  -0.20   0.06
   4  15    -0.16   0.01  -0.06    -0.13   0.00   0.03    -0.02  -0.05  -0.09
   5  16    -0.46   0.24  -0.06    -0.19  -0.08   0.31     0.11  -0.09  -0.22
   6   8    -0.05   0.01  -0.03    -0.21  -0.03  -0.05    -0.17   0.09   0.03
   7   6    -0.02  -0.00  -0.02    -0.15  -0.08  -0.03    -0.12   0.15   0.02
   8   6    -0.02  -0.03   0.01    -0.10  -0.03   0.01    -0.13   0.15   0.00
   9  16    -0.17  -0.26  -0.24     0.01   0.11  -0.20     0.12   0.09  -0.31
  10   6    -0.00  -0.24  -0.02     0.01   0.09  -0.19    -0.02   0.07  -0.13
  11  16    -0.02  -0.22   0.06     0.11   0.01  -0.33     0.10   0.15  -0.11
  12  15     0.15   0.01   0.07     0.12  -0.01  -0.07     0.02   0.04   0.08
  13  16     0.36   0.21   0.09    -0.24  -0.12   0.01    -0.05   0.31   0.23
  14   8     0.14  -0.07   0.11     0.22   0.04  -0.15    -0.06  -0.06   0.17
  15   6     0.18  -0.04   0.11     0.17   0.03  -0.10    -0.08  -0.06   0.18
  16   6     0.16   0.01   0.06     0.20   0.01  -0.02    -0.11  -0.12   0.09
  17   8    -0.00   0.07  -0.03     0.21   0.01   0.13     0.08  -0.11  -0.02
  18   6    -0.02   0.08  -0.06     0.10   0.01   0.20     0.14  -0.11  -0.07
  19   6     0.01   0.13  -0.10     0.08   0.03   0.27     0.14  -0.16  -0.11
  20   1    -0.01   0.00   0.02    -0.03  -0.00   0.03    -0.02  -0.00   0.05
  21   1    -0.00   0.01   0.01    -0.03   0.00   0.02    -0.00  -0.03   0.07
  22   1    -0.00   0.01   0.03    -0.02  -0.01   0.04    -0.00  -0.03   0.08
  23   1     0.03   0.02   0.02     0.01   0.01   0.03     0.01  -0.07   0.04
  24   1     0.00   0.02   0.04     0.00   0.00   0.03    -0.00  -0.05   0.02
  25   1     0.00  -0.00  -0.01    -0.05  -0.03  -0.02    -0.03   0.05   0.02
  26   1    -0.01   0.00  -0.01    -0.03  -0.04  -0.01    -0.04   0.05  -0.01
  27   1    -0.01  -0.02   0.01    -0.04   0.00   0.01    -0.04   0.04   0.01
  28   1     0.00  -0.01   0.00    -0.02  -0.01   0.00    -0.03   0.05  -0.00
  29   1    -0.02  -0.01   0.00    -0.02  -0.01   0.01    -0.04   0.04  -0.01
  30   1     0.01  -0.07   0.02     0.00   0.03  -0.07    -0.02   0.01  -0.05
  31   1     0.00  -0.10  -0.02    -0.01   0.03  -0.04    -0.02   0.03  -0.02
  32   1     0.05  -0.02   0.04     0.06   0.01  -0.04    -0.04  -0.02   0.07
  33   1     0.07  -0.00   0.04     0.03   0.01  -0.03    -0.01  -0.01   0.06
  34   1     0.03  -0.00   0.01     0.07   0.00  -0.00    -0.05  -0.04   0.02
  35   1     0.06   0.01   0.02     0.06   0.00  -0.00    -0.04  -0.04   0.03
  36   1     0.05   0.01   0.01     0.05   0.00   0.00    -0.02  -0.03   0.01
  37   1    -0.00   0.02  -0.01     0.01  -0.02   0.05     0.05  -0.02  -0.02
  38   1    -0.02   0.02  -0.02     0.04   0.01   0.07     0.04  -0.04  -0.02
  39   1     0.02   0.04  -0.02     0.02  -0.00   0.07     0.04  -0.04  -0.03
  40   1    -0.00   0.04  -0.04     0.01   0.01   0.09     0.05  -0.05  -0.04
  41   1    -0.00   0.04  -0.03     0.04   0.02   0.08     0.03  -0.05  -0.04
                      4                      5                      6
                        a                      a                      a 
 Frequencies --    59.1495                65.8511                60.0084
 Red. masses --    23.0081                20.8591                14.0406
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.8877                 4.6714                 2.4709
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.03   0.05  -0.03     0.30   0.19   0.13    -0.02  -0.15   0.12
   2   6     0.09   0.07  -0.03     0.23   0.09   0.07     0.12  -0.07   0.13
   3   8     0.10   0.08  -0.11     0.22  -0.05   0.02     0.15   0.02   0.03
   4  15    -0.02  -0.04  -0.12     0.14  -0.13  -0.01     0.12   0.08  -0.03
   5  16    -0.08  -0.16   0.25    -0.11   0.06   0.02    -0.00   0.20  -0.08
   6   8    -0.15  -0.10  -0.21     0.16  -0.10  -0.00     0.08   0.08   0.01
   7   6    -0.08  -0.19  -0.16     0.10  -0.06  -0.01     0.05   0.05   0.01
   8   6    -0.02  -0.15  -0.05     0.06  -0.10  -0.06    -0.00  -0.05   0.02
   9  16     0.10   0.01  -0.35     0.13  -0.24  -0.08     0.16  -0.01  -0.18
  10   6     0.01  -0.06   0.06    -0.04  -0.10  -0.05     0.04  -0.01  -0.04
  11  16     0.14   0.23   0.41    -0.30  -0.02  -0.14     0.05   0.05  -0.02
  12  15     0.03   0.10   0.12    -0.19   0.14  -0.06    -0.02  -0.05  -0.08
  13  16     0.16  -0.13  -0.03    -0.33   0.24   0.04    -0.11  -0.19  -0.11
  14   8    -0.11   0.16   0.04    -0.03   0.07  -0.06     0.03  -0.02  -0.09
  15   6    -0.22   0.09   0.00    -0.03   0.06   0.01    -0.14  -0.09   0.11
  16   6    -0.22  -0.02  -0.01    -0.02   0.02   0.05    -0.07  -0.30   0.29
  17   8    -0.00   0.07   0.05    -0.10   0.11   0.02    -0.01  -0.02  -0.02
  18   6     0.06   0.03   0.03     0.02  -0.01   0.12    -0.21   0.12  -0.07
  19   6     0.06  -0.03   0.00     0.01  -0.18   0.05    -0.25   0.33   0.16
  20   1    -0.00   0.01  -0.01     0.07   0.07   0.03    -0.01  -0.06   0.04
  21   1     0.01   0.01  -0.02     0.11   0.04   0.05    -0.03  -0.03   0.01
  22   1     0.01   0.01   0.01     0.09   0.08   0.05    -0.01  -0.06   0.05
  23   1     0.04   0.03  -0.01     0.08   0.01   0.03     0.05  -0.01   0.04
  24   1     0.02   0.02   0.01     0.04   0.04   0.01     0.05  -0.03   0.06
  25   1    -0.03  -0.07  -0.07     0.04  -0.01   0.00     0.04   0.01  -0.00
  26   1    -0.01  -0.08  -0.04     0.02  -0.01  -0.00     0.00   0.03   0.01
  27   1    -0.02  -0.03   0.00     0.02  -0.04  -0.02     0.01  -0.03   0.00
  28   1     0.02  -0.05  -0.01     0.01  -0.02  -0.02    -0.00  -0.02   0.01
  29   1     0.00  -0.04  -0.01     0.01  -0.03  -0.02    -0.02  -0.01   0.01
  30   1    -0.01  -0.03   0.03    -0.02  -0.05   0.00     0.00  -0.01  -0.01
  31   1    -0.01  -0.05   0.02     0.01  -0.01  -0.03     0.01  -0.00  -0.01
  32   1    -0.08   0.05  -0.00    -0.00   0.01   0.00    -0.04  -0.02   0.02
  33   1    -0.07   0.02  -0.00    -0.02   0.03   0.01    -0.09   0.00   0.04
  34   1    -0.05  -0.01  -0.00     0.01   0.00   0.01     0.03  -0.11   0.07
  35   1    -0.09  -0.01  -0.00    -0.01   0.00   0.02    -0.05  -0.10   0.12
  36   1    -0.05  -0.02  -0.00    -0.01   0.01   0.02    -0.03  -0.08   0.09
  37   1     0.03   0.02   0.01     0.02  -0.01   0.05    -0.11   0.04  -0.06
  38   1     0.02   0.01   0.01     0.02   0.02   0.06    -0.05   0.01  -0.04
  39   1     0.01  -0.01   0.00    -0.01  -0.07  -0.00    -0.08   0.12   0.06
  40   1     0.03  -0.01  -0.00     0.03  -0.07   0.03    -0.11   0.12   0.04
  41   1     0.01  -0.01  -0.00    -0.02  -0.05  -0.00    -0.03   0.09   0.08
                      7                      8                      9
                        a                      a                      a 
